Accelerometer-Avg__1,Accelerometer-Avg__2,Accelerometer-Avg__3,Accelerometer-Avg_Total,Accelerometer-Deviation__1,Accelerometer-Deviation__2,Accelerometer-Deviation__3,Accelerometer-Deviation_Total,Accelerometer-Skewness__1,Accelerometer-Skewness__2,Accelerometer-Skewness__3,Accelerometer-Skewness_Total,Accelerometer-Kurtosis__1,Accelerometer-Kurtosis__2,Accelerometer-Kurtosis__3,Accelerometer-Kurtosis_Total,Accelerometer-Zero__1,Accelerometer-Zero__2,Accelerometer-Zero__3,Accelerometer-Zero_Total,Accelerometer-Correlation__0__1,Accelerometer-Correlation__0__2,Accelerometer-Correlation__1__2,Accelerometer-Correlation__0__Total,Accelerometer-Correlation__1__Total,Accelerometer-Correlation__2__Total,Accelerometer-Dc__1,Accelerometer-Dc__2,Accelerometer-Dc__3,Accelerometer-Energy__1,Accelerometer-Energy__2,Accelerometer-Energy__3,Accelerometer-Entropy__1,Accelerometer-Entropy__2,Accelerometer-Entropy__3,Gyroscope-Avg__1,Gyroscope-Avg__2,Gyroscope-Avg__3,Gyroscope-Avg_Total,Gyroscope-Deviation__1,Gyroscope-Deviation__2,Gyroscope-Deviation__3,Gyroscope-Deviation_Total,Gyroscope-Skewness__1,Gyroscope-Skewness__2,Gyroscope-Skewness__3,Gyroscope-Skewness_Total,Gyroscope-Kurtosis__1,Gyroscope-Kurtosis__2,Gyroscope-Kurtosis__3,Gyroscope-Kurtosis_Total,Gyroscope-Zero__1,Gyroscope-Zero__2,Gyroscope-Zero__3,Gyroscope-Zero_Total,Gyroscope-Correlation__0__1,Gyroscope-Correlation__0__2,Gyroscope-Correlation__1__2,Gyroscope-Correlation__0__Total,Gyroscope-Correlation__1__Total,Gyroscope-Correlation__2__Total,Gyroscope-Dc__1,Gyroscope-Dc__2,Gyroscope-Dc__3,Gyroscope-Energy__1,Gyroscope-Energy__2,Gyroscope-Energy__3,Gyroscope-Entropy__1,Gyroscope-Entropy__2,Gyroscope-Entropy__3,Magnetometer-Avg__1,Magnetometer-Avg__2,Magnetometer-Avg__3,Magnetometer-Avg_Total,Magnetometer-Deviation__1,Magnetometer-Deviation__2,Magnetometer-Deviation__3,Magnetometer-Deviation_Total,Magnetometer-Skewness__1,Magnetometer-Skewness__2,Magnetometer-Skewness__3,Magnetometer-Skewness_Total,Magnetometer-Kurtosis__1,Magnetometer-Kurtosis__2,Magnetometer-Kurtosis__3,Magnetometer-Kurtosis_Total,Magnetometer-Zero__1,Magnetometer-Zero__2,Magnetometer-Zero__3,Magnetometer-Zero_Total,Magnetometer-Correlation__0__1,Magnetometer-Correlation__0__2,Magnetometer-Correlation__1__2,Magnetometer-Correlation__0__Total,Magnetometer-Correlation__1__Total,Magnetometer-Correlation__2__Total,Magnetometer-Dc__1,Magnetometer-Dc__2,Magnetometer-Dc__3,Magnetometer-Energy__1,Magnetometer-Energy__2,Magnetometer-Energy__3,Magnetometer-Entropy__1,Magnetometer-Entropy__2,Magnetometer-Entropy__3,action,participant
-0.968991,0.245580,0.151231,-0.190727,0.085895,0.050819,0.070749,0.069154,0.125320,0.027140,0.462369,0.204943,4.946819,0.380307,0.644925,1.990684,0.000000,0.000000,0.002959,0.000986,-0.330879,-0.078144,-0.082599,0.918985,0.239375,0.865304,318.098132,20.706365,8.523383,319.856763,21.257496,9.422156,-5958.781550,-22.684147,-9.692342,-0.968991,0.245580,0.151231,-0.190727,0.085895,0.050819,0.070749,0.069154,0.125320,0.027140,0.462369,0.204943,4.946819,0.380307,0.644925,1.990684,0.000000,0.000000,0.002959,0.000986,-0.330879,-0.078144,-0.082599,0.918985,0.239375,0.865304,318.098132,20.706365,8.523383,319.856763,21.257496,9.422156,-5958.781550,-22.684147,-9.692342,-0.968991,0.245580,0.151231,-0.190727,0.085895,0.050819,0.070749,0.069154,0.125320,0.027140,0.462369,0.204943,4.946819,0.380307,0.644925,1.990684,0.000000,0.000000,0.002959,0.000986,-0.330879,-0.078144,-0.082599,0.918985,0.239375,0.865304,318.098132,20.706365,8.523383,319.856763,21.257496,9.422156,-5958.781550,-22.684147,-9.692342,ExoMarche,A
-0.979502,0.202914,0.117330,-0.219752,0.083237,0.062233,0.060885,0.068785,-0.273933,0.150973,-1.005383,-0.376114,4.389375,-0.172888,1.522067,1.912852,0.000000,0.000000,0.009174,0.003058,-0.068068,0.109098,0.054444,1.245090,0.870562,1.066432,315.067683,14.402468,4.919980,315.996993,14.730413,5.713809,-9391.161590,-15.425278,-5.815424,-0.979502,0.202914,0.117330,-0.219752,0.083237,0.062233,0.060885,0.068785,-0.273933,0.150973,-1.005383,-0.376114,4.389375,-0.172888,1.522067,1.912852,0.000000,0.000000,0.009174,0.003058,-0.068068,0.109098,0.054444,1.245090,0.870562,1.066432,315.067683,14.402468,4.919980,315.996993,14.730413,5.713809,-9391.161590,-15.425278,-5.815424,-0.979502,0.202914,0.117330,-0.219752,0.083237,0.062233,0.060885,0.068785,-0.273933,0.150973,-1.005383,-0.376114,4.389375,-0.172888,1.522067,1.912852,0.000000,0.000000,0.009174,0.003058,-0.068068,0.109098,0.054444,1.245090,0.870562,1.066432,315.067683,14.402468,4.919980,315.996993,14.730413,5.713809,-9391.161590,-15.425278,-5.815424,ExoMarche,A
-0.975260,0.225000,0.131669,-0.206197,0.078844,0.051647,0.042919,0.057804,0.658245,-0.282832,-0.532715,-0.052434,4.983936,0.461091,2.540691,2.661906,0.000000,0.000000,0.005917,0.001972,-0.022347,-0.042354,-0.126822,1.312591,0.768842,0.571420,322.615731,17.509968,6.175867,323.584028,18.012830,6.482404,-7586.821164,-19.026815,-6.609159,-0.975260,0.225000,0.131669,-0.206197,0.078844,0.051647,0.042919,0.057804,0.658245,-0.282832,-0.532715,-0.052434,4.983936,0.461091,2.540691,2.661906,0.000000,0.000000,0.005917,0.001972,-0.022347,-0.042354,-0.126822,1.312591,0.768842,0.571420,322.615731,17.509968,6.175867,323.584028,18.012830,6.482404,-7586.821164,-19.026815,-6.609159,-0.975260,0.225000,0.131669,-0.206197,0.078844,0.051647,0.042919,0.057804,0.658245,-0.282832,-0.532715,-0.052434,4.983936,0.461091,2.540691,2.661906,0.000000,0.000000,0.005917,0.001972,-0.022347,-0.042354,-0.126822,1.312591,0.768842,0.571420,322.615731,17.509968,6.175867,323.584028,18.012830,6.482404,-7586.821164,-19.026815,-6.609159,ExoMarche,A
-0.978432,0.232006,0.073426,-0.224333,0.071579,0.040423,0.062894,0.058299,0.662015,0.008886,-0.103408,0.189164,3.492645,0.749542,-0.446775,1.265137,0.000000,0.000000,0.017857,0.005952,-0.294744,0.133458,0.164006,1.167415,0.508420,1.356396,322.384686,18.312075,1.990424,323.383843,18.634818,3.140567,-8612.525292,-19.729004,-3.170199,-0.978432,0.232006,0.073426,-0.224333,0.071579,0.040423,0.062894,0.058299,0.662015,0.008886,-0.103408,0.189164,3.492645,0.749542,-0.446775,1.265137,0.000000,0.000000,0.017857,0.005952,-0.294744,0.133458,0.164006,1.167415,0.508420,1.356396,322.384686,18.312075,1.990424,323.383843,18.634818,3.140567,-8612.525292,-19.729004,-3.170199,-0.978432,0.232006,0.073426,-0.224333,0.071579,0.040423,0.062894,0.058299,0.662015,0.008886,-0.103408,0.189164,3.492645,0.749542,-0.446775,1.265137,0.000000,0.000000,0.017857,0.005952,-0.294744,0.133458,0.164006,1.167415,0.508420,1.356396,322.384686,18.312075,1.990424,323.383843,18.634818,3.140567,-8612.525292,-19.729004,-3.170199,ExoMarche,A
-0.739827,0.144202,0.612896,0.005757,0.287967,0.221607,0.344653,0.284742,-1.429416,-0.139706,-0.531058,-0.700060,4.640365,-0.576730,0.575038,1.546224,0.000000,0.038690,0.005952,0.014881,-0.113001,-0.170197,-0.492090,0.717371,0.068365,0.655299,198.776513,18.502882,148.914137,211.770534,23.487762,166.127531,-572.769905,-25.253053,-328.592683,-0.739827,0.144202,0.612896,0.005757,0.287967,0.221607,0.344653,0.284742,-1.429416,-0.139706,-0.531058,-0.700060,4.640365,-0.576730,0.575038,1.546224,0.000000,0.038690,0.005952,0.014881,-0.113001,-0.170197,-0.492090,0.717371,0.068365,0.655299,198.776513,18.502882,148.914137,211.770534,23.487762,166.127531,-572.769905,-25.253053,-328.592683,-0.739827,0.144202,0.612896,0.005757,0.287967,0.221607,0.344653,0.284742,-1.429416,-0.139706,-0.531058,-0.700060,4.640365,-0.576730,0.575038,1.546224,0.000000,0.038690,0.005952,0.014881,-0.113001,-0.170197,-0.492090,0.717371,0.068365,0.655299,198.776513,18.502882,148.914137,211.770534,23.487762,166.127531,-572.769905,-25.253053,-328.592683,ExoMarche,A
-0.961891,0.204194,0.212762,-0.181645,0.073685,0.093555,0.090859,0.086033,-0.253300,0.181569,0.661214,0.196494,2.715041,-1.135580,0.010980,0.530147,0.000000,0.000000,0.000000,0.000000,0.103191,-0.310500,-0.581582,0.640769,0.561609,0.157728,315.604130,16.154807,16.446576,316.425783,17.152244,18.197779,-4563.662336,-18.063508,-19.226856,-0.961891,0.204194,0.212762,-0.181645,0.073685,0.093555,0.090859,0.086033,-0.253300,0.181569,0.661214,0.196494,2.715041,-1.135580,0.010980,0.530147,0.000000,0.000000,0.000000,0.000000,0.103191,-0.310500,-0.581582,0.640769,0.561609,0.157728,315.604130,16.154807,16.446576,316.425783,17.152244,18.197779,-4563.662336,-18.063508,-19.226856,-0.961891,0.204194,0.212762,-0.181645,0.073685,0.093555,0.090859,0.086033,-0.253300,0.181569,0.661214,0.196494,2.715041,-1.135580,0.010980,0.530147,0.000000,0.000000,0.000000,0.000000,0.103191,-0.310500,-0.581582,0.640769,0.561609,0.157728,315.604130,16.154807,16.446576,316.425783,17.152244,18.197779,-4563.662336,-18.063508,-19.226856,ExoMarche,A
-0.969648,0.249541,0.118541,-0.200522,0.072635,0.035517,0.048401,0.052184,-0.741877,-0.406819,-1.175512,-0.774736,6.467443,0.532349,2.399848,3.133213,0.000000,0.000000,0.002959,0.000986,-0.198463,0.075426,0.049805,1.326781,0.450554,1.066387,318.713618,21.259109,5.078934,319.576629,21.473935,5.541425,-5863.036716,-22.930781,-5.633790,-0.969648,0.249541,0.118541,-0.200522,0.072635,0.035517,0.048401,0.052184,-0.741877,-0.406819,-1.175512,-0.774736,6.467443,0.532349,2.399848,3.133213,0.000000,0.000000,0.002959,0.000986,-0.198463,0.075426,0.049805,1.326781,0.450554,1.066387,318.713618,21.259109,5.078934,319.576629,21.473935,5.541425,-5863.036716,-22.930781,-5.633790,-0.969648,0.249541,0.118541,-0.200522,0.072635,0.035517,0.048401,0.052184,-0.741877,-0.406819,-1.175512,-0.774736,6.467443,0.532349,2.399848,3.133213,0.000000,0.000000,0.002959,0.000986,-0.198463,0.075426,0.049805,1.326781,0.450554,1.066387,318.713618,21.259109,5.078934,319.576629,21.473935,5.541425,-5863.036716,-22.930781,-5.633790,ExoMarche,A
-0.978083,0.209490,0.119368,-0.216409,0.070309,0.044357,0.058108,0.057591,-0.522465,-0.659687,-0.721998,-0.634717,5.002160,2.331717,0.842697,2.725525,0.000000,0.000000,0.005935,0.001978,-0.179290,0.204046,0.143774,1.288615,0.696380,1.368816,323.103346,15.135426,5.079091,324.055778,15.452596,5.939713,-8436.721588,-16.195201,-6.046280,-0.978083,0.209490,0.119368,-0.216409,0.070309,0.044357,0.058108,0.057591,-0.522465,-0.659687,-0.721998,-0.634717,5.002160,2.331717,0.842697,2.725525,0.000000,0.000000,0.005935,0.001978,-0.179290,0.204046,0.143774,1.288615,0.696380,1.368816,323.103346,15.135426,5.079091,324.055778,15.452596,5.939713,-8436.721588,-16.195201,-6.046280,-0.978083,0.209490,0.119368,-0.216409,0.070309,0.044357,0.058108,0.057591,-0.522465,-0.659687,-0.721998,-0.634717,5.002160,2.331717,0.842697,2.725525,0.000000,0.000000,0.005935,0.001978,-0.179290,0.204046,0.143774,1.288615,0.696380,1.368816,323.103346,15.135426,5.079091,324.055778,15.452596,5.939713,-8436.721588,-16.195201,-6.046280,ExoMarche,A
-0.975581,0.227731,0.109344,-0.212835,0.053127,0.051144,0.056331,0.053534,-0.154917,-0.437520,-0.851934,-0.481457,0.478898,0.278840,0.533257,0.430332,0.000000,0.000000,0.005988,0.001996,-0.234148,0.292754,-0.160101,1.076754,0.554519,1.189828,318.332960,17.563692,4.428311,318.829870,18.195284,5.053221,-7019.661439,-19.243617,-5.130848,-0.975581,0.227731,0.109344,-0.212835,0.053127,0.051144,0.056331,0.053534,-0.154917,-0.437520,-0.851934,-0.481457,0.478898,0.278840,0.533257,0.430332,0.000000,0.000000,0.005988,0.001996,-0.234148,0.292754,-0.160101,1.076754,0.554519,1.189828,318.332960,17.563692,4.428311,318.829870,18.195284,5.053221,-7019.661439,-19.243617,-5.130848,-0.975581,0.227731,0.109344,-0.212835,0.053127,0.051144,0.056331,0.053534,-0.154917,-0.437520,-0.851934,-0.481457,0.478898,0.278840,0.533257,0.430332,0.000000,0.000000,0.005988,0.001996,-0.234148,0.292754,-0.160101,1.076754,0.554519,1.189828,318.332960,17.563692,4.428311,318.829870,18.195284,5.053221,-7019.661439,-19.243617,-5.130848,ExoMarche,A
-0.983305,0.210136,0.090269,-0.227633,0.079041,0.046149,0.064374,0.063188,-0.241889,1.034338,-1.392844,-0.200132,3.538799,3.092562,2.773636,3.134999,0.000000,0.000000,0.035503,0.011834,-0.255451,0.240135,-0.151838,1.308962,0.256117,1.208252,328.178193,15.380327,3.225049,328.919861,15.644976,4.154861,-12243.745720,-16.404279,-4.206570,-0.983305,0.210136,0.090269,-0.227633,0.079041,0.046149,0.064374,0.063188,-0.241889,1.034338,-1.392844,-0.200132,3.538799,3.092562,2.773636,3.134999,0.000000,0.000000,0.035503,0.011834,-0.255451,0.240135,-0.151838,1.308962,0.256117,1.208252,328.178193,15.380327,3.225049,328.919861,15.644976,4.154861,-12243.745720,-16.404279,-4.206570,-0.983305,0.210136,0.090269,-0.227633,0.079041,0.046149,0.064374,0.063188,-0.241889,1.034338,-1.392844,-0.200132,3.538799,3.092562,2.773636,3.134999,0.000000,0.000000,0.035503,0.011834,-0.255451,0.240135,-0.151838,1.308962,0.256117,1.208252,328.178193,15.380327,3.225049,328.919861,15.644976,4.154861,-12243.745720,-16.404279,-4.206570,ExoMarche,A
-0.318120,0.899887,0.123997,0.235254,0.213941,0.186258,0.206715,0.202305,0.426035,1.505665,0.350217,0.760639,-1.441298,5.947659,-0.651026,1.285112,0.026667,0.000000,0.033333,0.020000,-0.110295,0.678122,-0.066712,1.648876,0.735877,1.677505,33.399853,248.676877,8.265883,44.091280,253.346444,17.431847,-51.687899,-1629.113399,-18.507231,-0.318120,0.899887,0.123997,0.235254,0.213941,0.186258,0.206715,0.202305,0.426035,1.505665,0.350217,0.760639,-1.441298,5.947659,-0.651026,1.285112,0.026667,0.000000,0.033333,0.020000,-0.110295,0.678122,-0.066712,1.648876,0.735877,1.677505,33.399853,248.676877,8.265883,44.091280,253.346444,17.431847,-51.687899,-1629.113399,-18.507231,-0.318120,0.899887,0.123997,0.235254,0.213941,0.186258,0.206715,0.202305,0.426035,1.505665,0.350217,0.760639,-1.441298,5.947659,-0.651026,1.285112,0.026667,0.000000,0.033333,0.020000,-0.110295,0.678122,-0.066712,1.648876,0.735877,1.677505,33.399853,248.676877,8.265883,44.091280,253.346444,17.431847,-51.687899,-1629.113399,-18.507231,ExoSitUp,A
-0.280208,0.893562,0.156624,0.256659,0.229100,0.111617,0.247298,0.196005,-0.602676,0.929431,-0.706060,-0.126435,-0.868987,3.024637,-1.053461,0.367396,0.006211,0.000000,0.027950,0.011387,-0.029954,0.792372,-0.166255,2.151521,0.324686,2.093180,37.902660,258.512738,23.093903,42.183103,261.113519,27.591317,-48.542312,-1380.906759,-30.177113,-0.280208,0.893562,0.156624,0.256659,0.229100,0.111617,0.247298,0.196005,-0.602676,0.929431,-0.706060,-0.126435,-0.868987,3.024637,-1.053461,0.367396,0.006211,0.000000,0.027950,0.011387,-0.029954,0.792372,-0.166255,2.151521,0.324686,2.093180,37.902660,258.512738,23.093903,42.183103,261.113519,27.591317,-48.542312,-1380.906759,-30.177113,-0.280208,0.893562,0.156624,0.256659,0.229100,0.111617,0.247298,0.196005,-0.602676,0.929431,-0.706060,-0.126435,-0.868987,3.024637,-1.053461,0.367396,0.006211,0.000000,0.027950,0.011387,-0.029954,0.792372,-0.166255,2.151521,0.324686,2.093180,37.902660,258.512738,23.093903,42.183103,261.113519,27.591317,-48.542312,-1380.906759,-30.177113,ExoSitUp,A
-0.330803,0.894536,0.073780,0.212504,0.254675,0.155701,0.205938,0.205438,0.732540,6.697126,0.347601,2.592422,-0.981557,79.087453,-1.400762,25.568378,0.013158,0.000000,0.042763,0.018640,-0.135831,0.865439,0.038116,2.004269,0.627720,2.104180,39.667222,247.259575,3.922715,52.984144,250.629073,14.547563,-64.167977,-1427.579442,-15.278708,-0.330803,0.894536,0.073780,0.212504,0.254675,0.155701,0.205938,0.205438,0.732540,6.697126,0.347601,2.592422,-0.981557,79.087453,-1.400762,25.568378,0.013158,0.000000,0.042763,0.018640,-0.135831,0.865439,0.038116,2.004269,0.627720,2.104180,39.667222,247.259575,3.922715,52.984144,250.629073,14.547563,-64.167977,-1427.579442,-15.278708,-0.330803,0.894536,0.073780,0.212504,0.254675,0.155701,0.205938,0.205438,0.732540,6.697126,0.347601,2.592422,-0.981557,79.087453,-1.400762,25.568378,0.013158,0.000000,0.042763,0.018640,-0.135831,0.865439,0.038116,2.004269,0.627720,2.104180,39.667222,247.259575,3.922715,52.984144,250.629073,14.547563,-64.167977,-1427.579442,-15.278708,ExoSitUp,A
-0.224024,0.902947,0.064142,0.247688,0.328060,0.137214,0.164215,0.209830,0.312907,3.049533,0.105075,1.155838,-1.632089,24.020859,-1.209887,7.059628,0.005935,0.000000,0.029674,0.011869,0.038699,0.864300,-0.107430,2.265174,0.630361,2.063654,34.918322,278.176403,6.286406,53.181882,281.105285,10.474222,-63.147111,-1694.837894,-10.810212,-0.224024,0.902947,0.064142,0.247688,0.328060,0.137214,0.164215,0.209830,0.312907,3.049533,0.105075,1.155838,-1.632089,24.020859,-1.209887,7.059628,0.005935,0.000000,0.029674,0.011869,0.038699,0.864300,-0.107430,2.265174,0.630361,2.063654,34.918322,278.176403,6.286406,53.181882,281.105285,10.474222,-63.147111,-1694.837894,-10.810212,-0.224024,0.902947,0.064142,0.247688,0.328060,0.137214,0.164215,0.209830,0.312907,3.049533,0.105075,1.155838,-1.632089,24.020859,-1.209887,7.059628,0.005935,0.000000,0.029674,0.011869,0.038699,0.864300,-0.107430,2.265174,0.630361,2.063654,34.918322,278.176403,6.286406,53.181882,281.105285,10.474222,-63.147111,-1694.837894,-10.810212,ExoSitUp,A
-0.248605,0.874836,0.153805,0.260012,0.394855,0.194533,0.175216,0.254868,0.320787,0.621868,0.502951,0.481869,-0.979798,8.850879,2.314065,3.395049,0.018237,0.000000,0.063830,0.027356,-0.186400,0.661634,-0.193987,1.861838,0.341127,1.564451,51.181785,258.762937,14.637016,71.628237,264.246527,17.883406,-91.562842,-1342.586017,-18.911369,-0.248605,0.874836,0.153805,0.260012,0.394855,0.194533,0.175216,0.254868,0.320787,0.621868,0.502951,0.481869,-0.979798,8.850879,2.314065,3.395049,0.018237,0.000000,0.063830,0.027356,-0.186400,0.661634,-0.193987,1.861838,0.341127,1.564451,51.181785,258.762937,14.637016,71.628237,264.246527,17.883406,-91.562842,-1342.586017,-18.911369,-0.248605,0.874836,0.153805,0.260012,0.394855,0.194533,0.175216,0.254868,0.320787,0.621868,0.502951,0.481869,-0.979798,8.850879,2.314065,3.395049,0.018237,0.000000,0.063830,0.027356,-0.186400,0.661634,-0.193987,1.861838,0.341127,1.564451,51.181785,258.762937,14.637016,71.628237,264.246527,17.883406,-91.562842,-1342.586017,-18.911369,ExoSitUp,A
-0.339861,0.854507,0.169789,0.228145,0.319156,0.184000,0.223306,0.242154,0.151487,5.437373,-0.004006,1.861618,-1.739537,51.856147,-1.241649,16.291654,0.026706,0.000000,0.071217,0.032641,-0.016564,0.884048,-0.087206,2.120641,0.657596,2.021067,58.488581,251.895094,19.847085,73.252255,257.481097,26.519905,-93.597046,-1091.201292,-28.785124,-0.339861,0.854507,0.169789,0.228145,0.319156,0.184000,0.223306,0.242154,0.151487,5.437373,-0.004006,1.861618,-1.739537,51.856147,-1.241649,16.291654,0.026706,0.000000,0.071217,0.032641,-0.016564,0.884048,-0.087206,2.120641,0.657596,2.021067,58.488581,251.895094,19.847085,73.252255,257.481097,26.519905,-93.597046,-1091.201292,-28.785124,-0.339861,0.854507,0.169789,0.228145,0.319156,0.184000,0.223306,0.242154,0.151487,5.437373,-0.004006,1.861618,-1.739537,51.856147,-1.241649,16.291654,0.026706,0.000000,0.071217,0.032641,-0.016564,0.884048,-0.087206,2.120641,0.657596,2.021067,58.488581,251.895094,19.847085,73.252255,257.481097,26.519905,-93.597046,-1091.201292,-28.785124,ExoSitUp,A
-0.320063,0.877072,0.138801,0.231937,0.257606,0.125519,0.236544,0.206556,0.125164,1.120465,-0.076765,0.389621,-1.506207,5.977956,-1.529955,0.980598,0.018072,0.000000,0.024096,0.014056,-0.122114,0.875732,-0.137628,2.175809,0.297772,2.153711,42.431882,257.993269,15.007427,56.042011,260.623610,24.972630,-67.423117,-1212.264147,-27.003824,-0.320063,0.877072,0.138801,0.231937,0.257606,0.125519,0.236544,0.206556,0.125164,1.120465,-0.076765,0.389621,-1.506207,5.977956,-1.529955,0.980598,0.018072,0.000000,0.024096,0.014056,-0.122114,0.875732,-0.137628,2.175809,0.297772,2.153711,42.431882,257.993269,15.007427,56.042011,260.623610,24.972630,-67.423117,-1212.264147,-27.003824,-0.320063,0.877072,0.138801,0.231937,0.257606,0.125519,0.236544,0.206556,0.125164,1.120465,-0.076765,0.389621,-1.506207,5.977956,-1.529955,0.980598,0.018072,0.000000,0.024096,0.014056,-0.122114,0.875732,-0.137628,2.175809,0.297772,2.153711,42.431882,257.993269,15.007427,56.042011,260.623610,24.972630,-67.423117,-1212.264147,-27.003824,ExoSitUp,A
-0.327723,0.855426,0.243735,0.257146,0.256179,0.125721,0.247061,0.209654,-0.393925,1.044980,-0.506294,0.048254,-1.362277,3.642982,-1.212765,0.355980,0.011905,0.000000,0.035714,0.015873,-0.217512,0.816704,-0.086772,2.053904,0.231627,2.124333,49.385052,248.066896,33.400101,58.138105,251.179755,40.469905,-70.302563,-995.002993,-46.011856,-0.327723,0.855426,0.243735,0.257146,0.256179,0.125721,0.247061,0.209654,-0.393925,1.044980,-0.506294,0.048254,-1.362277,3.642982,-1.212765,0.355980,0.011905,0.000000,0.035714,0.015873,-0.217512,0.816704,-0.086772,2.053904,0.231627,2.124333,49.385052,248.066896,33.400101,58.138105,251.179755,40.469905,-70.302563,-995.002993,-46.011856,-0.327723,0.855426,0.243735,0.257146,0.256179,0.125721,0.247061,0.209654,-0.393925,1.044980,-0.506294,0.048254,-1.362277,3.642982,-1.212765,0.355980,0.011905,0.000000,0.035714,0.015873,-0.217512,0.816704,-0.086772,2.053904,0.231627,2.124333,49.385052,248.066896,33.400101,58.138105,251.179755,40.469905,-70.302563,-995.002993,-46.011856,ExoSitUp,A
-0.169358,0.845009,0.307175,0.327608,0.373461,0.300413,0.364567,0.346147,-3.596325,-1.866796,6.169312,0.235397,37.203842,6.571360,61.387371,35.054191,0.062130,0.011834,0.038462,0.037475,0.398742,-0.082089,0.108941,1.338509,1.412821,1.059196,40.939150,254.981976,52.055469,56.836411,271.849265,76.815703,-68.325728,-1389.025406,-99.407613,-0.169358,0.845009,0.307175,0.327608,0.373461,0.300413,0.364567,0.346147,-3.596325,-1.866796,6.169312,0.235397,37.203842,6.571360,61.387371,35.054191,0.062130,0.011834,0.038462,0.037475,0.398742,-0.082089,0.108941,1.338509,1.412821,1.059196,40.939150,254.981976,52.055469,56.836411,271.849265,76.815703,-68.325728,-1389.025406,-99.407613,-0.169358,0.845009,0.307175,0.327608,0.373461,0.300413,0.364567,0.346147,-3.596325,-1.866796,6.169312,0.235397,37.203842,6.571360,61.387371,35.054191,0.062130,0.011834,0.038462,0.037475,0.398742,-0.082089,0.108941,1.338509,1.412821,1.059196,40.939150,254.981976,52.055469,56.836411,271.849265,76.815703,-68.325728,-1389.025406,-99.407613,ExoSitUp,A
-0.355973,0.866003,0.172792,0.227607,0.285408,0.154708,0.188890,0.209668,-0.396473,0.290367,0.178975,0.024290,-1.513388,2.639623,4.582639,1.902958,0.005935,0.000000,0.038576,0.014837,0.274147,0.532624,0.000236,2.043358,1.111258,1.626098,59.148998,257.182427,18.790871,70.154831,260.802801,22.085797,-88.598861,-1153.461611,-23.634735,-0.355973,0.866003,0.172792,0.227607,0.285408,0.154708,0.188890,0.209668,-0.396473,0.290367,0.178975,0.024290,-1.513388,2.639623,4.582639,1.902958,0.005935,0.000000,0.038576,0.014837,0.274147,0.532624,0.000236,2.043358,1.111258,1.626098,59.148998,257.182427,18.790871,70.154831,260.802801,22.085797,-88.598861,-1153.461611,-23.634735,-0.355973,0.866003,0.172792,0.227607,0.285408,0.154708,0.188890,0.209668,-0.396473,0.290367,0.178975,0.024290,-1.513388,2.639623,4.582639,1.902958,0.005935,0.000000,0.038576,0.014837,0.274147,0.532624,0.000236,2.043358,1.111258,1.626098,59.148998,257.182427,18.790871,70.154831,260.802801,22.085797,-88.598861,-1153.461611,-23.634735,ExoSitUp,A
-0.496668,0.312460,0.369104,0.061632,0.612313,0.258232,0.366163,0.412236,0.695533,1.006480,0.773780,0.825264,-1.357604,0.182875,-1.051701,-0.742144,0.005935,0.011869,0.011869,0.009891,-0.405246,0.941919,-0.449133,2.068138,-0.374447,2.005966,118.951228,42.006854,58.495754,209.481129,55.374227,91.095420,-553.605438,-66.262098,-124.841744,-0.496668,0.312460,0.369104,0.061632,0.612313,0.258232,0.366163,0.412236,0.695533,1.006480,0.773780,0.825264,-1.357604,0.182875,-1.051701,-0.742144,0.005935,0.011869,0.011869,0.009891,-0.405246,0.941919,-0.449133,2.068138,-0.374447,2.005966,118.951228,42.006854,58.495754,209.481129,55.374227,91.095420,-553.605438,-66.262098,-124.841744,-0.496668,0.312460,0.369104,0.061632,0.612313,0.258232,0.366163,0.412236,0.695533,1.006480,0.773780,0.825264,-1.357604,0.182875,-1.051701,-0.742144,0.005935,0.011869,0.011869,0.009891,-0.405246,0.941919,-0.449133,2.068138,-0.374447,2.005966,118.951228,42.006854,58.495754,209.481129,55.374227,91.095420,-553.605438,-66.262098,-124.841744,ExoSquat,A
-0.327717,0.130366,0.399210,0.067286,0.719090,0.489588,0.339294,0.515991,0.195120,0.155333,0.211377,0.187277,-1.836115,-0.906722,-1.363547,-1.368795,0.006897,0.006897,0.027586,0.013793,-0.807978,0.870820,-0.834495,1.199590,-0.725905,1.079347,80.350064,32.340622,57.560072,181.101952,74.440600,79.601891,-482.281979,-100.147681,-109.718421,-0.327717,0.130366,0.399210,0.067286,0.719090,0.489588,0.339294,0.515991,0.195120,0.155333,0.211377,0.187277,-1.836115,-0.906722,-1.363547,-1.368795,0.006897,0.006897,0.027586,0.013793,-0.807978,0.870820,-0.834495,1.199590,-0.725905,1.079347,80.350064,32.340622,57.560072,181.101952,74.440600,79.601891,-482.281979,-100.147681,-109.718421,-0.327717,0.130366,0.399210,0.067286,0.719090,0.489588,0.339294,0.515991,0.195120,0.155333,0.211377,0.187277,-1.836115,-0.906722,-1.363547,-1.368795,0.006897,0.006897,0.027586,0.013793,-0.807978,0.870820,-0.834495,1.199590,-0.725905,1.079347,80.350064,32.340622,57.560072,181.101952,74.440600,79.601891,-482.281979,-100.147681,-109.718421,ExoSquat,A
