Accelerometer_Avg_x,Accelerometer_Avg_y,Accelerometer_Avg_z,Accelerometer_Avg_total,Accelerometereviation_x,Accelerometereviation_y,Accelerometereviation_z,Accelerometereviation_total,Accelerometer_Skewness_x,Accelerometer_Skewness_y,Accelerometer_Skewness_z,Accelerometer_Skewness_total,Accelerometer_Kurtosis_x,Accelerometer_Kurtosis_y,Accelerometer_Kurtosis_z,Accelerometer_Kurtosis_total,Accelerometer_Correlation_x_y,Accelerometer_Correlation_x_z,Accelerometer_Correlation_x_total,Accelerometer_Correlation_y_z,Accelerometer_Correlation_y_total,Accelerometer_Correlation_z_total,Accelerometer_Zero_x,Accelerometer_Zero_y,Accelerometer_Zero_z,Accelerometer_Zero_total,Accelerometerc_x,Accelerometerc_y,Accelerometerc_z,Accelerometer_Energy_x,Accelerometer_Energy_y,Accelerometer_Energy_z,Accelerometer_Entropy_x,Accelerometer_Entropy_y,Accelerometer_Entropy_z,Gyroscope_Avg_x,Gyroscope_Avg_y,Gyroscope_Avg_z,Gyroscope_Avg_total,Gyroscopeeviation_x,Gyroscopeeviation_y,Gyroscopeeviation_z,Gyroscopeeviation_total,Gyroscope_Skewness_x,Gyroscope_Skewness_y,Gyroscope_Skewness_z,Gyroscope_Skewness_total,Gyroscope_Kurtosis_x,Gyroscope_Kurtosis_y,Gyroscope_Kurtosis_z,Gyroscope_Kurtosis_total,Gyroscope_Correlation_x_y,Gyroscope_Correlation_x_z,Gyroscope_Correlation_x_total,Gyroscope_Correlation_y_z,Gyroscope_Correlation_y_total,Gyroscope_Correlation_z_total,Gyroscope_Zero_x,Gyroscope_Zero_y,Gyroscope_Zero_z,Gyroscope_Zero_total,Gyroscopec_x,Gyroscopec_y,Gyroscopec_z,Gyroscope_Energy_x,Gyroscope_Energy_y,Gyroscope_Energy_z,Gyroscope_Entropy_x,Gyroscope_Entropy_y,Gyroscope_Entropy_z,class
-0.924105556,0.421691667,0.093011111,-0.136467593,0.124574431,0.122637392,0.146378656,0.131196826,-1.206811832,-0.131709931,0.339705832,-0.332938643,2.521831509,0.863407313,0.039716145,1.141651656,-0.192986031,-0.036255078,0.728677365,-0.328564955,0.384928293,0.774163934,0,0,0.108333333,0.036111111,310.1348035,67.573409,8.6378195,313.016352,69.430965,10.828,-2398.406499,-86.0213732,-11.16378175,33.9028,-17.772175,-3.164508333,4.322038889,53.42380321,27.88282422,15.79128637,32.36597127,-0.232225364,0.01628363,-0.059571703,-0.091837812,-0.577025348,-0.722878057,-0.615607028,-0.638503477,-0.561455439,-0.291449041,1.024733179,0.739984273,0.29577493,0.644313171,0.030555556,0.036111111,0.061111111,0.042592593,691736.618,157039.8674,19066.05562,1441260.935,393588.7527,93376.38181,360.0899437,360.3295792,361.393303,sand
-0.872669444,0.404580556,-0.410125,-0.292737963,0.134713478,0.166710425,0.151086375,0.150836759,-0.187943875,0.170827812,-1.021758862,-0.346291642,0.888188761,-0.373237308,1.621233599,0.712061684,-0.00799674,0.144806598,1.029315687,0.151111626,1.249457127,1.297996985,0,0.005555556,0,0.001851852,277.455661,63.488019,64.8173485,280.691885,68.932005,68.770659,-1274.132901,-85.25678613,-85.01010631,0.381455556,-1.272066667,1.581294444,0.230227778,82.07001519,33.98181362,31.60816943,49.21999941,-0.164935839,0.351698721,-0.044711437,0.047350481,-0.633659171,-0.466615443,-0.348219506,-0.482831373,-0.809813147,0.83970011,1.647551404,-0.825597558,-1.190068911,1.472309401,0.05,0.083333333,0.044444444,0.059259259,1951532.393,326451.4974,292137.8612,2424827.844,416297.4517,360567.672,360.053455,360.3115853,360.3597924,sand
-0.872291667,0.431072222,-0.361636111,-0.267618519,0.134262537,0.154371127,0.159918307,0.149517323,-0.288475282,0.016807978,-1.725136474,-0.665601259,2.000469515,-0.020945045,5.66029453,2.546606334,-0.028803426,0.308610068,1.198312777,0.075220065,1.087051102,1.424349223,0,0.005555556,0.005555556,0.003703704,277.659339,70.360361,50.5066435,280.410905,75.475334,56.287635,-1268.363785,-95.49653681,-66.71953774,-1.89785,0.468283333,0.960294444,-0.156424074,76.96999676,32.78320435,32.1894846,47.31422857,0.267598923,0.115814179,0.638299884,0.340570995,-0.715021125,-0.57729319,0.185038249,-0.369092022,-0.751784016,0.840069153,1.677412973,-0.788474707,-1.066533364,1.500624216,0.027777778,0.055555556,0.027777778,0.037037037,1688391.799,288738.486,314741.4868,2134073.605,386984.7995,373350.6304,360.0607392,360.3352087,360.3474618,sand
-0.797111111,0.579808333,-0.118852778,-0.112051852,0.16716221,0.229977558,0.256530858,0.217890209,0.341502331,0.17845777,-0.156034698,0.121308468,0.640200769,0.103028823,-0.340065246,0.134388116,0.305622543,0.347101462,1.49841874,0.65713818,2.063618745,2.137223799,0,0.005555556,0.047222222,0.017592593,232.5896855,128.2052065,12.340555,238.798558,140.064257,28.776263,-709.2942086,-229.2630194,-31.27630518,20.86071667,-21.30188889,0.959536111,0.172787963,69.71225145,62.69088127,21.73989677,51.38100983,-0.094488046,0.047791816,-0.032965434,-0.026553888,-0.055030367,0.581538568,2.078602458,0.86837022,-0.824437268,0.193907594,0.432904758,-0.038447379,0.085277831,0.639289336,0.047222222,0.058333333,0.091666667,0.065740741,1077926.98,727217.8278,92204.11929,1906188.301,1578210.143,170475.7756,360.0680019,360.0821371,360.7618341,sand
-0.748227778,0.695016667,0.044111111,-0.003033333,0.130385319,0.152638697,0.145412894,0.142812304,0.495141607,0.261066711,0.604278946,0.453495755,0.98284814,-0.211579207,-0.009407746,0.253953729,0.070654583,-0.007438126,0.98092629,0.01657725,1.150191961,1.029136833,0,0,0.097222222,0.032407407,204.284022,178.1595165,3.312743,207.66425,182.284826,8.312652,-490.7523677,-369.256805,-8.509133857,0.312544444,-2.192025,2.290505556,0.137008333,71.9913199,69.13521007,16.04943295,52.39198764,-0.091316883,-0.151029806,-0.350055609,-0.197467433,-0.45087067,-0.796278526,1.562374493,0.105075099,-0.942210329,-0.385559862,0.012662122,0.374358513,0.139572615,0.270534192,0.036111111,0.036111111,0.097222222,0.056481481,892412.4725,640229.7177,39638.01964,1865825.217,1722413.608,94619.05695,360.0694733,360.075259,361.3749342,sand
-0.736525,0.698033333,0.054213889,0.005240741,0.140239852,0.140075313,0.141175192,0.140496786,-0.013044501,0.507935026,0.718482486,0.40445767,0.319420325,0.450247959,0.017117071,0.262261785,0.108617387,-0.082035379,1.024031299,-0.032831955,1.072428392,0.890209805,0,0,0.091666667,0.030555556,198.9284715,179.1604245,4.89387,202.369065,182.473786,8.233049,-462.1736425,-370.0330305,-8.42574219,-3.075744444,-0.233716667,2.537952778,-0.257169444,71.16933491,71.08549603,13.74103109,51.99862068,-0.161754927,-0.079397324,-0.698824169,-0.313325473,-0.400432418,-0.735121742,1.723674419,0.196040086,-0.958226046,-0.283608473,-0.016225655,0.259370006,0.124103234,0.230664776,0.038888889,0.036111111,0.125,0.066666667,558112.2415,743054.8304,34281.96047,1826832.397,1819152.853,70292.57031,360.0709565,360.0712561,361.8532137,sand
-0.744730556,0.70355,-0.004752778,-0.015311111,0.152828143,0.135094505,0.126144527,0.138022392,0.241762823,0.289173348,0.874445701,0.468460624,0.837204129,0.463390517,0.466129013,0.588907886,0.143430411,0.015420227,1.261751652,-0.000541157,1.137108571,0.930487168,0,0,0.094444444,0.031481481,203.6333405,181.806235,3.35237,208.072815,184.763926,5.736611,-493.0402245,-379.5737478,-5.82950433,-3.256219444,1.498652778,2.218325,0.153586111,74.26370121,78.42499534,16.7778756,56.48885738,-0.675601247,0.245688259,-0.39247833,-0.274130439,0.888052887,-0.173085422,0.387486033,0.367484499,-0.94716613,-0.005392196,-0.00191662,-0.05854487,0.125735847,0.208643802,0.036111111,0.036111111,0.094444444,0.055555556,753749.4401,962016.3847,58445.64449,1989252.102,2214981.307,103110.5071,360.0651619,360.0585202,361.2613076,sand
-0.732588889,0.717225,0.01015,-0.001737963,0.143014715,0.163148218,0.143668522,0.149943818,0.363573779,-0.054700164,0.850726604,0.386533406,0.571150776,-0.154058438,0.135328924,0.184140421,0.159471909,-0.051501642,1.077957797,0.017456565,1.256890805,0.928021163,0,0,0.077777778,0.025925926,196.7494905,188.8885785,4.2406545,200.570288,194.770455,7.46772,-452.8974102,-424.3633534,-7.625909321,-6.547205556,5.318616667,2.070955556,0.280788889,76.19192244,80.97553803,16.63757056,57.93501034,-0.128096758,0.190914698,-0.010434683,0.017461086,-0.178237797,-0.095140409,1.051602298,0.259408031,-0.946176644,-0.085134159,-0.03178848,0.036976305,0.163971947,0.226895816,0.038888889,0.055555556,0.127777778,0.074074074,1718702.769,1935006.653,51900.44055,2105306.98,2370717.159,101195.1399,360.0615692,360.0546753,361.2852662,sand
-0.729305344,0.72680916,-0.002015267,-0.001503817,0.157758337,0.152934957,0.142884995,0.151192763,0.26232691,0.09590245,1.388935379,0.582388246,0.764140916,1.170896561,1.383070707,1.106036061,0.186634569,0.178529434,1.400929913,0.424785289,1.607706314,1.561014012,0,0,0.06870229,0.022900763,71.44877,70.661,2.0127915,72.937391,72.264926,2.675044,-164.5602632,-161.1763579,-2.730807591,8.77789313,-8.127885496,1.617885496,0.755964377,71.36597115,72.20998224,17.34367842,53.63987727,-1.005430592,0.950777585,-0.573607278,-0.209420095,0.335355776,0.161903977,0.73289052,0.410050091,-0.932869746,0.0104728,0.078022182,-0.237211822,0.028350201,0.017934763,0.045801527,0.045801527,0.083969466,0.058524173,429606.9759,426600.5943,11367.79466,677290.0752,691725.0715,39748.11626,131.0253426,131.0248137,131.4331714,sand
-0.934130556,0.403608333,0.089194444,-0.147109259,0.126547607,0.126001915,0.150577503,0.134375675,-1.188047302,-0.280852772,0.256088396,-0.404270559,1.93573396,-0.321670238,-0.388001592,0.408687377,-0.053964623,0.018394802,0.911755825,-0.198632667,0.66428102,0.951639681,0,0,0.136111111,0.04537037,317.0757765,61.475037,6.3557105,319.901109,64.359421,11.026524,-2872.009584,-78.37013322,-11.37492937,44.91180556,-21.9163,-5.64195,5.784518519,39.14483233,27.11140816,17.5140473,27.92342926,-0.432853318,-0.13718235,0.194348951,-0.125228906,-0.254772575,-0.195651205,-0.621961703,-0.357461827,-0.440882299,-0.226662164,0.831635695,0.646929802,0.758628299,0.937584441,0.038888889,0.05,0.072222222,0.053703704,837017.6081,292969.5752,83187.21245,1277779.743,437526.9569,121886.4429,360.1014545,360.2964542,361.0664346,sand
-0.928486111,0.437538889,0.078086111,-0.13762037,0.114454867,0.127660329,0.137285412,0.126466869,-1.122241975,-0.103060596,0.938605474,-0.095565699,2.033178894,-0.537546565,0.687665707,0.727766012,-0.024001077,0.026898858,0.909990915,-0.325828347,0.634014353,0.780985277,0,0,0.141666667,0.047222222,312.721306,72.697003,6.297097,315.067095,74.785478,8.980101,-2524.300492,-94.39481514,-9.209837873,4.199458333,-3.911930556,1.674236111,0.653921296,62.24584676,36.06939282,18.02244833,38.7792293,-0.11046646,0.324571202,0.164458554,0.126187766,-0.802504162,-0.227971419,0.192509463,-0.27932204,-0.615764867,-0.385133802,0.853408602,0.631576388,0.235258417,0.433996391,0.025,0.058333333,0.063888889,0.049074074,578450.9855,154652.1934,52221.36822,1401185.12,473869.5476,117940.2157,360.0925169,360.2737009,361.1022262,sand
-0.936738889,0.281563889,0.078183333,-0.192330556,0.137495247,0.333289166,0.143903227,0.20489588,-0.934410888,-1.141894438,0.522915363,-0.517796654,2.197458731,0.153802901,0.323359138,0.891540256,0.068854291,-0.075726941,0.729864774,-0.232823187,1.50931437,0.27279068,0,0.002777778,0.105555556,0.036111111,318.9490235,44.0119295,4.833635,322.698488,68.529561,9.655478,-3114.389993,-84.64200364,-9.921582504,14.63081944,-12.68464444,0.86145,0.935875,54.33159422,31.38854218,16.27791314,33.99934985,0.261562491,0.107796502,-0.094353926,0.091668356,-0.688307604,-0.410036722,-0.41460011,-0.504314812,-0.529169632,-0.431532621,0.902878452,0.48950433,0.311947771,0.241089468,0.05,0.025,0.055555556,0.043518519,660042.2359,195885.0482,52692.11279,1139753.883,412610.6826,95656.51878,360.1137447,360.3143718,361.3599657,sand
-0.946172222,-0.417488889,0.093833333,-0.423275926,0.120855094,0.13809944,0.140973224,0.133309253,-1.226560993,0.164051348,0.697552159,-0.121652495,2.585349861,0.099852143,0.499185117,1.061462374,0.078005976,0.088903242,1.081400195,0.396504021,1.52595042,1.548839358,0,0,0.125,0.041666667,325.043601,64.743264,5.7433785,327.545218,69.612634,10.324132,-3633.248206,-86.30040826,-10.62895058,2.846,1.716352778,-1.506891667,1.018487037,64.98818491,35.31123706,18.32732794,39.54224997,-0.275454144,0.170670802,-0.189348175,-0.098043839,-1.011086238,-0.370693496,-0.742147859,-0.707975864,0.488803322,-0.383395136,1.902315285,-0.739208199,1.353741042,-0.826740564,0.027777778,0.05,0.061111111,0.046296296,482809.968,272923.4409,79779.56972,1523363.002,449938.5586,121738.2019,360.085095,360.28827,361.067737,sand
-0.944702778,-0.414208333,0.126755556,-0.410718519,0.126509126,0.13698507,0.142381925,0.13529204,-1.188469642,0.233104249,0.180108533,-0.258418953,2.310139193,-0.276136874,-0.003800937,0.676733794,0.086924028,0.138650864,1.169010361,0.424520386,1.540562048,1.611886988,0,0,0.097222222,0.032407407,324.4076435,63.911127,7.9957,327.048443,68.520043,13.08225,-3573.04632,-84.62748428,-13.57558096,-5.006144444,-1.636677778,-0.204733333,-2.282518519,61.67986761,36.99614291,20.61602133,39.76401062,0.139697487,0.08540121,0.090541388,0.105213361,-1.270881636,-0.460170702,-0.643047134,-0.791366491,0.448933776,-0.330536105,1.797463215,-0.783935532,1.220316723,-0.723618982,0.027777778,0.047222222,0.041666667,0.038888889,200937.4351,280683.5888,105404.3142,1378608.318,493701.5897,153022.4104,360.0940324,360.2626983,360.848932,sand
-0.940822222,-0.422438889,0.146341667,-0.405639815,0.133418771,0.134171849,0.143493854,0.137028158,-1.130649792,0.23891057,0.516734269,-0.125001651,2.090272316,-0.220905399,-0.109469869,0.586632349,0.243762964,0.063848893,1.279202938,0.32828122,1.56026867,1.430790546,0,0,0.086111111,0.028703704,322.694655,68.7308115,12.6842155,325.060928,70.724412,15.122293,-3349.314317,-88.01568254,-15.78537948,-2.945963889,-5.9021,-1.174597222,-3.340887037,64.77590147,33.78604583,21.74124675,40.10106468,0.095911029,0.053691635,-0.28153225,-0.043976529,-1.140268377,-0.458215625,-0.487152003,-0.695212002,0.405290839,-0.348174709,1.768016002,-0.82548102,1.049651401,-0.715737193,0.022222222,0.05,0.047222222,0.039814815,1082473.142,172383.249,57132.81234,1513654.601,423479.4037,170662.1359,360.085641,360.3062965,360.7610004,sand
-0.926427778,-0.428477778,0.142513889,-0.404130556,0.11986525,0.132725425,0.138671514,0.130420729,-1.206433438,4.57E-05,0.384762102,-0.273875225,2.411919852,0.064712302,0.115008253,0.863880136,0.165643226,0.085347288,1.178382882,0.36560225,1.558639564,1.513765507,0,0,0.088888889,0.02962963,311.3122505,69.8420055,11.831035,314.148998,72.435328,14.234399,-2466.546735,-90.68122972,-14.82039747,-14.30376111,-7.342802778,2.123311111,-6.507750926,52.53000974,32.98239522,19.89724889,35.13655128,0.269402647,0.335303746,-0.136369315,0.156112359,-0.825191205,0.335736362,-0.261446804,-0.250300549,0.35329124,-0.302941048,1.655105737,-0.804914805,1.011061017,-0.642187827,0.036111111,0.041666667,0.038888889,0.038888889,892381.4326,235810.9438,70836.29595,1067039.822,411031.8529,144147.2269,360.1214985,360.3155804,360.9013318,sand
